epoch,epoch_loss,split,loss,acc,sample_fn
0,1.7074084,train,1.4469724,0.35920077090994906,gumbel_soft
0,1.7074084,val,1.456352,0.36016578133208804,gumbel_soft
0,1.7074084,test,1.4470093,0.3573164803111327,gumbel_soft
1,1.4143089,train,1.4041148,0.37539905733970513,gumbel_soft
1,1.4143089,val,1.4176567,0.3708481699842391,gumbel_soft
1,1.4143089,test,1.3975812,0.3743855668989359,gumbel_soft
2,1.40231,train,1.4047621,0.3739962110038218,gumbel_soft
2,1.40231,val,1.4170418,0.36950557468916,gumbel_soft
2,1.40231,test,1.3968686,0.3766542429644034,gumbel_soft
3,1.3982073,train,1.3984486,0.37678879296216905,gumbel_soft
3,1.3982073,val,1.4126246,0.3707314225672757,gumbel_soft
3,1.3982073,test,1.3920298,0.37454761518932644,gumbel_soft
4,1.3932956,train,1.389352,0.3816790890676316,gumbel_soft
4,1.3932956,val,1.3994209,0.3740587239507326,gumbel_soft
4,1.3932956,test,1.3850522,0.38210986874088476,gumbel_soft
5,1.3775762,train,1.3636222,0.3902010527902876,gumbel_soft
5,1.3775762,val,1.3749241,0.382931527639951,gumbel_soft
5,1.3775762,test,1.355917,0.39167071787392643,gumbel_soft
6,1.3594452,train,1.348266,0.3963761988108583,gumbel_soft
6,1.3594452,val,1.3633478,0.39250481583094976,gumbel_soft
6,1.3594452,test,1.3388453,0.3969102792632204,gumbel_soft
7,1.3409221,train,1.3256801,0.4042950697162186,gumbel_soft
7,1.3409221,val,1.3393551,0.39723308621796743,gumbel_soft
7,1.3409221,test,1.3182554,0.40657916058985577,gumbel_soft
8,1.3165793,train,1.3067555,0.4143050994119845,gumbel_soft
8,1.3165793,val,1.3285371,0.4044130523612165,gumbel_soft
8,1.3165793,test,1.2975075,0.41500567169016367,gumbel_soft
9,1.2954808,train,1.2723304,0.42586219329124797,gumbel_soft
9,1.2954808,val,1.2845091,0.4193567217325317,gumbel_soft
9,1.2954808,test,1.2693663,0.4247825852103927,gumbel_soft
10,1.2656211,train,1.2653458,0.4300117340885104,gumbel_soft
10,1.2656211,val,1.2754583,0.42869651508960366,gumbel_soft
10,1.2656211,test,1.25978,0.4359639172473397,gumbel_soft
11,1.2481337,train,1.2405345,0.4362196568926298,gumbel_soft
11,1.2481337,val,1.2654281,0.42186679119724474,gumbel_soft
11,1.2481337,test,1.235032,0.43531572408577757,gumbel_soft
12,1.2307036,train,1.2160096,0.44095262443705874,gumbel_soft
12,1.2307036,val,1.2305142,0.4380363084466756,gumbel_soft
12,1.2307036,test,1.2155466,0.44304002592772646,gumbel_soft
13,1.2142444,train,1.2015442,0.44559381698755135,gumbel_soft
13,1.2142444,val,1.2216645,0.4356429863989259,gumbel_soft
13,1.2142444,test,1.1981843,0.4479554907362394,gumbel_soft
14,1.2075343,train,1.1942261,0.4435551010508237,gumbel_soft
14,1.2075343,val,1.2122488,0.4394372774502364,gumbel_soft
14,1.2075343,test,1.1880305,0.4436342029924918,gumbel_soft
15,1.2025838,train,1.1976687,0.4442434135053459,gumbel_soft
15,1.2025838,val,1.2089511,0.4455081431323332,gumbel_soft
15,1.2025838,test,1.199125,0.44385026737967914,gumbel_soft
16,1.1786333,train,1.162016,0.4587438625472805,gumbel_soft
16,1.1786333,val,1.1804218,0.4522211196077287,gumbel_soft
16,1.1786333,test,1.1584748,0.4611354183546697,gumbel_soft
17,1.1630265,train,1.1538383,0.4612152320268507,gumbel_soft
17,1.1630265,val,1.1711681,0.45700776370322804,gumbel_soft
17,1.1630265,test,1.15655,0.45892075838599905,gumbel_soft
18,1.151289,train,1.1469017,0.4693045422066642,gumbel_soft
18,1.151289,val,1.1618013,0.46074368104605684,gumbel_soft
18,1.151289,test,1.1518977,0.4643763841624804,gumbel_soft
19,1.1412137,train,1.1191913,0.4793276826158495,gumbel_soft
19,1.1412137,val,1.1350126,0.47300215982721383,gumbel_soft
19,1.1412137,test,1.1159244,0.480257116620753,gumbel_soft
20,1.1202645,train,1.1012622,0.485633935770615,gumbel_soft
20,1.1202645,val,1.1116204,0.4819917109333956,gumbel_soft
20,1.1202645,test,1.1010039,0.4846864365580943,gumbel_soft
21,1.0940205,train,1.0851048,0.49506709407592414,gumbel_soft
21,1.0940205,val,1.1058887,0.4894635456190532,gumbel_soft
21,1.0940205,test,1.0884984,0.4944093339815265,gumbel_soft
22,1.0752676,train,1.0654024,0.5057654362262123,gumbel_soft
22,1.0752676,val,1.0821301,0.5004961765220944,gumbel_soft
22,1.0752676,test,1.0656534,0.5051045211473019,gumbel_soft
23,1.0643504,train,1.0579005,0.510675398401804,gumbel_soft
23,1.0643504,val,1.0660877,0.5069172844550814,gumbel_soft
23,1.0643504,test,1.0576559,0.5101280181494086,gumbel_soft
24,1.0646087,train,1.045526,0.5153493677358454,gumbel_soft
24,1.0646087,val,1.0636004,0.5106532017979102,gumbel_soft
24,1.0646087,test,1.0479397,0.5161238048938583,gumbel_soft
25,1.0516131,train,1.0307168,0.523360013635142,gumbel_soft
25,1.0516131,val,1.045069,0.5201681162804273,gumbel_soft
25,1.0516131,test,1.0408946,0.5180683843785449,gumbel_soft
26,1.0299039,train,1.0162178,0.5303873560279783,gumbel_soft
26,1.0299039,val,1.0305737,0.5218609538263966,gumbel_soft
26,1.0299039,test,1.0122461,0.5335169880624426,gumbel_soft
27,1.0268184,train,1.0097708,0.5342419057733027,gumbel_soft
27,1.0268184,val,1.0186437,0.5345280485669255,gumbel_soft
27,1.0268184,test,1.0089318,0.5357316480311133,gumbel_soft
28,1.0079451,train,0.99866194,0.5432948533894472,gumbel_soft
28,1.0079451,val,1.01775,0.5368629969061934,gumbel_soft
28,1.0079451,test,0.9946123,0.5400529357748609,gumbel_soft
29,0.9968531,train,0.9957358,0.5490045690836267,gumbel_soft
29,0.9968531,val,1.0161136,0.5475453855583445,gumbel_soft
29,0.9968531,test,0.9943942,0.5421595635499379,gumbel_soft
30,0.98965436,train,0.9985562,0.5493323369191134,gumbel_soft
30,0.98965436,val,1.0189852,0.5463779113887105,gumbel_soft
30,0.98965436,test,0.9928198,0.5503700102630584,gumbel_soft
31,0.9862665,train,0.97683424,0.5579460756357058,gumbel_soft
31,0.9862665,val,0.9701755,0.559511995797093,gumbel_soft
31,0.9862665,test,0.9760541,0.5563117809107114,gumbel_soft
32,0.9775557,train,0.9693326,0.5664680393583617,gumbel_soft
32,0.9775557,val,0.99681896,0.5492382231043138,gumbel_soft
32,0.9775557,test,0.9726597,0.5630097769135203,gumbel_soft
33,0.964585,train,0.95836085,0.5708207962136259,gumbel_soft
33,0.964585,val,0.9990997,0.5591617535462028,gumbel_soft
33,0.964585,test,0.9553936,0.5723545616593745,gumbel_soft
34,0.9603429,train,0.961059,0.5763272958498037,gumbel_soft
34,0.9603429,val,0.96667904,0.5708948689510245,gumbel_soft
34,0.9603429,test,0.95039225,0.5783503484038244,gumbel_soft
35,0.94704646,train,0.949434,0.5835709650140612,gumbel_soft
35,0.94704646,val,0.95839673,0.5780164613857919,gumbel_soft
35,0.94704646,test,0.93794245,0.5888834872792093,gumbel_soft
36,0.93678576,train,0.9356894,0.5954164945885531,gumbel_soft
36,0.93678576,val,0.9644503,0.5847294378611874,gumbel_soft
36,0.93678576,test,0.9371748,0.5899097931183492,gumbel_soft
37,0.92538065,train,0.932691,0.5987007283001304,gumbel_soft
37,0.92538065,val,0.95486104,0.5882902340785711,gumbel_soft
37,0.92538065,test,0.9486796,0.5954734510884243,gumbel_soft
38,0.9282577,train,0.90720296,0.612211318478895,gumbel_soft
38,0.9282577,val,0.92082345,0.6070281945011967,gumbel_soft
38,0.9282577,test,0.9222616,0.6027116080592017,gumbel_soft
39,0.9114639,train,0.8937394,0.6207005054180024,gumbel_soft
39,0.9114639,val,0.8923949,0.6236647014184811,gumbel_soft
39,0.9114639,test,0.90818346,0.6191325014854426,gumbel_soft
40,0.89123183,train,0.88911253,0.6288029263112352,gumbel_soft
40,0.89123183,val,0.89263135,0.6233144591675909,gumbel_soft
40,0.89123183,test,0.8762427,0.630529897909577,gumbel_soft
41,0.8843423,train,0.8591773,0.6450274341678303,gumbel_soft
41,0.8843423,val,0.8674999,0.6431031463428871,gumbel_soft
41,0.8843423,test,0.8900165,0.6345270890725436,gumbel_soft
42,0.86270577,train,0.83783793,0.661160167030489,gumbel_soft
42,0.86270577,val,0.86626065,0.6519759500321055,gumbel_soft
42,0.86270577,test,0.8396843,0.6573758980176092,gumbel_soft
43,0.8324806,train,0.8315359,0.6667453309471835,gumbel_soft
43,0.8324806,val,0.84413195,0.6666861245694939,gumbel_soft
43,0.8324806,test,0.8672368,0.6548911575649543,gumbel_soft
44,0.81395316,train,0.8003659,0.6803018086229162,gumbel_soft
44,0.81395316,val,0.82134163,0.6738077170042612,gumbel_soft
44,0.81395316,test,0.8070658,0.6752012099605682,gumbel_soft
45,0.7957274,train,0.786301,0.6861622975214197,gumbel_soft
