epoch,epoch_loss,split,loss,acc,sample_fn
0,1.5200559,train,1.3322504,0.39226800840710785,gumbel_soft
0,1.5200559,val,1.3174361,0.39675147660154475,gumbel_soft
0,1.5200559,test,1.3193194,0.3950310559006211,gumbel_soft
1,1.3202703,train,1.3100317,0.40488503916947965,gumbel_soft
1,1.3202703,val,1.2916007,0.41214220808723306,gumbel_soft
1,1.3202703,test,1.2981073,0.41713250517598344,gumbel_soft
2,1.2785959,train,1.2266265,0.4673906120629259,gumbel_soft
2,1.2785959,val,1.201355,0.484893230349841,gumbel_soft
2,1.2785959,test,1.2101289,0.4786231884057971,gumbel_soft
3,1.1974515,train,1.173713,0.4878542767976562,gumbel_soft
3,1.1974515,val,1.1717755,0.48682417083144025,gumbel_soft
3,1.1974515,test,1.1566043,0.5020186335403727,gumbel_soft
4,1.1878527,train,1.1453534,0.4822495382459716,gumbel_soft
4,1.1878527,val,1.1213298,0.4923898228078146,gumbel_soft
4,1.1878527,test,1.1480771,0.4806935817805383,gumbel_soft
5,1.1498016,train,1.1236248,0.4964906693841157,gumbel_soft
5,1.1498016,val,1.0922601,0.5031803725579282,gumbel_soft
5,1.1498016,test,1.1046119,0.508695652173913,gumbel_soft
6,1.1319945,train,1.1063389,0.5046048022418954,gumbel_soft
6,1.1319945,val,1.0875385,0.5095979100408905,gumbel_soft
6,1.1319945,test,1.0915116,0.5162525879917185,gumbel_soft
7,1.0994828,train,1.0938973,0.49950321635564615,gumbel_soft
7,1.0994828,val,1.0788554,0.5115288505224898,gumbel_soft
7,1.0994828,test,1.083192,0.5100931677018633,gumbel_soft
8,1.089277,train,1.0687145,0.5097318642124705,gumbel_soft
8,1.089277,val,1.0496742,0.5069854611540209,gumbel_soft
8,1.089277,test,1.0502597,0.5199792960662526,gumbel_soft
9,1.0688654,train,1.0487196,0.5279281574422011,gumbel_soft
9,1.0688654,val,1.0264237,0.5373693775556565,gumbel_soft
9,1.0688654,test,1.0322074,0.5400103519668737,gumbel_soft
10,1.059007,train,1.0802884,0.5104834087000828,gumbel_soft
10,1.059007,val,1.0574294,0.5218650613357565,gumbel_soft
10,1.059007,test,1.0691373,0.5218426501035197,gumbel_soft
11,1.0540489,train,1.0379299,0.5127571492261639,gumbel_soft
