epoch,epoch_loss,split,loss,acc,sample_fn
0,2.1454985,train,1.9783916,0.18769548078945406,gumbel_soft
0,2.1454985,val,1.9619063,0.19397028122313645,gumbel_soft
0,2.1454985,test,1.9594002,0.19213998211091235,gumbel_soft
1,1.9431272,train,1.8955727,0.21047132496115825,gumbel_soft
1,1.9431272,val,1.857982,0.2166891808915633,gumbel_soft
1,1.9431272,test,1.8651888,0.2135509838998211,gumbel_soft
2,1.852408,train,1.7485325,0.28922676110805806,gumbel_soft
2,1.852408,val,1.7230669,0.292091366818126,gumbel_soft
2,1.852408,test,1.7301767,0.2907535778175313,gumbel_soft
3,1.6016226,train,1.4631424,0.3841769961938491,gumbel_soft
3,1.6016226,val,1.4235861,0.3897212329608252,gumbel_soft
3,1.6016226,test,1.4283454,0.39926207513416817,gumbel_soft
4,1.3474709,train,1.2682602,0.42548832034085743,gumbel_soft
4,1.3474709,val,1.2443352,0.4312292766793565,gumbel_soft
4,1.3474709,test,1.235345,0.4375,gumbel_soft
5,1.2400743,train,1.2106028,0.4285413825622655,gumbel_soft
5,1.2400743,val,1.2137835,0.4312906791108928,gumbel_soft
5,1.2400743,test,1.1807597,0.4453264758497317,gumbel_soft
6,1.2050283,train,1.1518866,0.4691064026107074,gumbel_soft
6,1.2050283,val,1.1366194,0.4823775021490851,gumbel_soft
6,1.2050283,test,1.1190358,0.48429114490161,gumbel_soft
7,1.1331255,train,1.0932947,0.5046711851987543,gumbel_soft
7,1.1331255,val,1.0999572,0.49637725653935894,gumbel_soft
7,1.1331255,test,1.0744027,0.5141994633273703,gumbel_soft
8,1.0880684,train,1.0489738,0.4924521517304078,gumbel_soft
8,1.0880684,val,1.078259,0.4775267100577183,gumbel_soft
8,1.0880684,test,1.0509311,0.4786449016100179,gumbel_soft
9,1.0080111,train,0.95423913,0.5823139497805188,gumbel_soft
9,1.0080111,val,0.98212606,0.568463711162962,gumbel_soft
9,1.0080111,test,0.9448042,0.5975514311270125,gumbel_soft
10,0.94233155,train,0.93009526,0.5490898482288847,gumbel_soft
10,0.94233155,val,0.93324274,0.5430431045069385,gumbel_soft
10,0.94233155,test,0.8884597,0.5726744186046512,gumbel_soft
11,0.87887424,train,0.85619783,0.5580794203252529,gumbel_soft
11,0.87887424,val,0.862485,0.5575954807810389,gumbel_soft
11,0.87887424,test,0.83156043,0.5736247763864043,gumbel_soft
12,0.8463524,train,0.8400142,0.6027423283330958,gumbel_soft
12,0.8463524,val,0.9109497,0.5532973105734987,gumbel_soft
12,0.8463524,test,0.8243528,0.6066636851520573,gumbel_soft
13,0.8111157,train,0.7900484,0.6281505905979253,gumbel_soft
13,0.8111157,val,0.8296707,0.6286380940685251,gumbel_soft
13,0.8111157,test,0.7432694,0.65641771019678,gumbel_soft
14,0.8144056,train,0.79679835,0.5745659563208565,gumbel_soft
14,0.8144056,val,0.82959557,0.5664374309222645,gumbel_soft
14,0.8144056,test,0.7657875,0.5948121645796064,gumbel_soft
15,0.7728107,train,0.73510367,0.649162443263927,gumbel_soft
15,0.7728107,val,0.7684398,0.6378484587989685,gumbel_soft
15,0.7728107,test,0.71086,0.6642441860465116,gumbel_soft
16,0.75628024,train,0.7288022,0.6466317939115155,gumbel_soft
16,0.75628024,val,0.7430432,0.6449097384256417,gumbel_soft
16,0.75628024,test,0.7171352,0.6672070661896243,gumbel_soft
17,0.74912757,train,0.7220587,0.6633015136404036,gumbel_soft
17,0.74912757,val,0.7455199,0.6410413852388555,gumbel_soft
17,0.74912757,test,0.7207119,0.6556350626118068,gumbel_soft
18,0.73097104,train,0.726879,0.632947290576893,gumbel_soft
18,0.73097104,val,0.75855374,0.629681935404642,gumbel_soft
18,0.73097104,test,0.68718046,0.6537343470483006,gumbel_soft
19,0.7128914,train,0.70899475,0.6418961551769758,gumbel_soft
19,0.7128914,val,0.7456708,0.6277784600270171,gumbel_soft
19,0.7128914,test,0.688004,0.6526162790697675,gumbel_soft
20,0.76433915,train,0.7471343,0.6319635260833283,gumbel_soft
20,0.76433915,val,0.7627769,0.6288837037946703,gumbel_soft
20,0.76433915,test,0.729795,0.6388640429338104,gumbel_soft
21,0.7367654,train,0.7130949,0.6404442544761284,gumbel_soft
21,0.7367654,val,0.7357128,0.6401817511973474,gumbel_soft
21,0.7367654,test,0.6919035,0.6510509838998211,gumbel_soft
22,0.7195163,train,0.69912565,0.6400507486787025,gumbel_soft
22,0.7195163,val,0.7385556,0.6308485816038315,gumbel_soft
22,0.7195163,test,0.6915405,0.6409883720930233,gumbel_soft
23,0.70471865,train,0.7076113,0.6531585624826145,gumbel_soft
23,0.70471865,val,0.72580075,0.6451553481517868,gumbel_soft
23,0.70471865,test,0.7064442,0.6710084973166368,gumbel_soft
24,0.69298935,train,0.7038398,0.6591086415230031,gumbel_soft
24,0.69298935,val,0.749025,0.642637848458799,gumbel_soft
24,0.69298935,test,0.67808247,0.6681574239713775,gumbel_soft
25,0.70747745,train,0.6947949,0.6547325856723182,gumbel_soft
25,0.70747745,val,0.7307503,0.636067788284416,gumbel_soft
25,0.70747745,test,0.6972556,0.6484235241502684,gumbel_soft
26,0.6839665,train,0.7155149,0.6660085621433853,gumbel_soft
26,0.6839665,val,0.78251857,0.6569446150067543,gumbel_soft
26,0.6839665,test,0.6921216,0.665809481216458,gumbel_soft
27,0.6867473,train,0.68520904,0.6633015136404036,gumbel_soft
27,0.6867473,val,0.72331226,0.6447869335625691,gumbel_soft
27,0.6867473,test,0.65070355,0.6778287119856887,gumbel_soft
28,0.6837363,train,0.7259737,0.6405053157205566,gumbel_soft
28,0.6837363,val,0.7559322,0.6329976667076016,gumbel_soft
28,0.6837363,test,0.68014306,0.653343023255814,gumbel_soft
29,0.7171308,train,0.70612776,0.6522426438161921,gumbel_soft
29,0.7171308,val,0.73347116,0.6471202259609481,gumbel_soft
29,0.7171308,test,0.69272304,0.6490943649373881,gumbel_soft
30,0.7129251,train,0.6939566,0.653056793741901,gumbel_soft
30,0.7129251,val,0.7197302,0.6556551639444922,gumbel_soft
30,0.7129251,test,0.69199306,0.6598837209302325,gumbel_soft
31,0.708102,train,0.68613577,0.670120019268215,gumbel_soft
31,0.708102,val,0.72393066,0.6527078472307504,gumbel_soft
31,0.708102,test,0.653322,0.6886180679785331,gumbel_soft
32,0.7041521,train,0.7279123,0.6398132882837041,gumbel_soft
32,0.7041521,val,0.7832107,0.6178312661181383,gumbel_soft
32,0.7041521,test,0.70480055,0.6501565295169947,gumbel_soft
33,0.6953133,train,0.6765895,0.6645363076943952,gumbel_soft
33,0.6953133,val,0.6935663,0.6630234557288469,gumbel_soft
33,0.6953133,test,0.6456866,0.6812388193202147,gumbel_soft
34,0.67718375,train,0.72321135,0.6474527284199385,gumbel_soft
34,0.67718375,val,0.7867169,0.6370502271889967,gumbel_soft
34,0.67718375,test,0.7163743,0.6568649373881932,gumbel_soft
35,0.6919179,train,0.7856706,0.5995603590401173,gumbel_soft
35,0.6919179,val,0.81111246,0.5833845020262802,gumbel_soft
35,0.6919179,test,0.7509345,0.6263975849731663,gumbel_soft
36,0.7420849,train,0.6959169,0.642466060124972,gumbel_soft
36,0.7420849,val,0.71619916,0.6350239469482991,gumbel_soft
36,0.7420849,test,0.7046028,0.6369074239713775,gumbel_soft
37,0.68390846,train,0.6836419,0.6376557909805758,gumbel_soft
37,0.68390846,val,0.74646646,0.6198575463588358,gumbel_soft
37,0.68390846,test,0.66079575,0.6456842576028623,gumbel_soft
38,0.69922227,train,0.67770064,0.6574057112617289,gumbel_soft
38,0.69922227,val,0.7260752,0.6531376642515043,gumbel_soft
38,0.69922227,test,0.7033483,0.6561940966010733,gumbel_soft
39,0.66904134,train,0.6606636,0.673485172294478,gumbel_soft
39,0.66904134,val,0.6995686,0.6658479675795161,gumbel_soft
39,0.66904134,test,0.66010475,0.6714557245080501,gumbel_soft
40,0.69080305,train,0.6902998,0.6532671158060424,gumbel_soft
40,0.69080305,val,0.7177586,0.6547341274714479,gumbel_soft
40,0.69080305,test,0.6830997,0.6558027728085868,gumbel_soft
41,0.69663316,train,0.66303223,0.6726845915341977,gumbel_soft
41,0.69663316,val,0.69646245,0.6571902247328995,gumbel_soft
41,0.69663316,test,0.65817946,0.6798412343470484,gumbel_soft
42,0.68421316,train,0.68682104,0.6483550779209325,gumbel_soft
42,0.68421316,val,0.7497432,0.6228048630725777,gumbel_soft
42,0.68421316,test,0.6434107,0.6772137745974955,gumbel_soft
43,0.66972595,train,0.66156334,0.6598888685351407,gumbel_soft
43,0.66972595,val,0.70937824,0.642208031438045,gumbel_soft
43,0.66972595,test,0.6268363,0.6754807692307693,gumbel_soft
44,0.6693618,train,0.68805295,0.6553567672820283,gumbel_soft
44,0.6693618,val,0.6954329,0.6621024192558025,gumbel_soft
44,0.6693618,test,0.6448442,0.6710644007155635,gumbel_soft
45,0.6718533,train,0.6806109,0.6404578236415569,gumbel_soft
45,0.6718533,val,0.70731854,0.636067788284416,gumbel_soft
45,0.6718533,test,0.66259104,0.6489825581395349,gumbel_soft
46,0.6707755,train,0.67899066,0.6568222371483042,gumbel_soft
46,0.6707755,val,0.69391626,0.6625322362765566,gumbel_soft
46,0.6707755,test,0.64798677,0.6689400715563506,gumbel_soft
47,0.6698845,train,0.6629111,0.6658253784101009,gumbel_soft
47,0.6698845,val,0.6751706,0.6690408940194031,gumbel_soft
47,0.6698845,test,0.65118176,0.6743067978533095,gumbel_soft
48,0.682995,train,0.68725795,0.648029417950649,gumbel_soft
48,0.682995,val,0.7080742,0.642208031438045,gumbel_soft
48,0.682995,test,0.67325765,0.6701140429338104,gumbel_soft
49,0.69381785,train,0.68721265,0.6449560019810981,gumbel_soft
49,0.69381785,val,0.7131189,0.6457079700356134,gumbel_soft
49,0.69381785,test,0.6408073,0.6641323792486583,gumbel_soft
50,0.68795913,train,0.6972708,0.6463807643510886,gumbel_soft
50,0.68795913,val,0.7326388,0.6467518113717303,gumbel_soft
50,0.68795913,test,0.6672263,0.6622316636851521,gumbel_soft
51,0.6947006,train,0.6844397,0.6561641326250229,gumbel_soft
51,0.6947006,val,0.7087026,0.6547955299029842,gumbel_soft
51,0.6947006,test,0.6723621,0.6632938282647585,gumbel_soft
52,0.69928545,train,0.6921977,0.6485314770715027,gumbel_soft
52,0.69928545,val,0.7328201,0.6317696180768758,gumbel_soft
52,0.69928545,test,0.68934745,0.6490384615384616,gumbel_soft
53,0.7050352,train,0.7053154,0.646618224746087,gumbel_soft
53,0.7050352,val,0.7591302,0.6331204715706742,gumbel_soft
53,0.7050352,test,0.6915162,0.6616167262969589,gumbel_soft
54,0.68800116,train,0.68775994,0.6482736629283616,gumbel_soft
54,0.68800116,val,0.7195848,0.6408571779442466,gumbel_soft
54,0.68800116,test,0.6549966,0.6655858676207513,gumbel_soft
55,0.6784477,train,0.67985654,0.6465503789189446,gumbel_soft
55,0.6784477,val,0.7281615,0.6362519955790249,gumbel_soft
55,0.6784477,test,0.6666022,0.6545169946332737,gumbel_soft
56,0.7268167,train,0.72538376,0.6466792859905152,gumbel_soft
56,0.7268167,val,0.75439465,0.6342871177698637,gumbel_soft
56,0.7268167,test,0.70056576,0.6503242397137746,gumbel_soft
57,0.6994499,train,0.69524294,0.650940003935058,gumbel_soft
57,0.6994499,val,0.72689456,0.648164067297065,gumbel_soft
57,0.6994499,test,0.66187435,0.6725737924865832,gumbel_soft
58,0.6911585,train,0.6915346,0.6502818994117767,gumbel_soft
58,0.6911585,val,0.7159535,0.6445413238364239,gumbel_soft
58,0.6911585,test,0.67455053,0.6660889982110912,gumbel_soft
59,0.69637007,train,0.69364804,0.6543255107094638,gumbel_soft
59,0.69637007,val,0.73995364,0.6376642515043596,gumbel_soft
59,0.69637007,test,0.6626589,0.6715675313059034,gumbel_soft
60,0.6981839,train,0.70271534,0.6492438582564979,gumbel_soft
60,0.6981839,val,0.7423341,0.64030455606042,gumbel_soft
60,0.6981839,test,0.6834279,0.6577593917710197,gumbel_soft
61,0.70203453,train,0.70144206,0.6589254577897187,gumbel_soft
61,0.70203453,val,0.72993016,0.6556551639444922,gumbel_soft
61,0.70203453,test,0.6954655,0.662902504472272,gumbel_soft
62,0.71011806,train,0.72444856,0.6358646611440163,gumbel_soft
62,0.71011806,val,0.7481524,0.6272872405747267,gumbel_soft
62,0.71011806,test,0.7055008,0.6563059033989267,gumbel_soft
63,0.7126524,train,0.69925773,0.6599160068659977,gumbel_soft
63,0.7126524,val,0.7182701,0.6607515657620042,gumbel_soft
63,0.7126524,test,0.68828416,0.6697786225402504,gumbel_soft
64,0.7168777,train,0.7090736,0.6334154267841756,gumbel_soft
64,0.7168777,val,0.7362041,0.6294977281100331,gumbel_soft
64,0.7168777,test,0.6964074,0.6463550983899821,gumbel_soft
65,0.70476174,train,0.7099242,0.6478733725482214,gumbel_soft
65,0.70476174,val,0.73769754,0.6453395554463957,gumbel_soft
65,0.70476174,test,0.69551075,0.6583743291592129,gumbel_soft
66,0.7078425,train,0.72769254,0.6497119944637805,gumbel_soft
66,0.7078425,val,0.76867443,0.6396291293135208,gumbel_soft
66,0.7078425,test,0.71036494,0.6560263864042933,gumbel_soft
67,0.7159216,train,0.7104399,0.6510282035103431,gumbel_soft
67,0.7159216,val,0.735287,0.6440501043841336,gumbel_soft
67,0.7159216,test,0.6824624,0.6678220035778175,gumbel_soft
68,0.7207884,train,0.7138109,0.6535656374454689,gumbel_soft
68,0.7207884,val,0.759551,0.6478570551393835,gumbel_soft
68,0.7207884,test,0.6884584,0.6731887298747764,gumbel_soft
69,0.71043366,train,0.7074844,0.6527379183543316,gumbel_soft
69,0.71043366,val,0.7538615,0.6403659584919563,gumbel_soft
69,0.71043366,test,0.6851201,0.6658653846153846,gumbel_soft
70,0.7158256,train,0.72578746,0.6554381822745992,gumbel_soft
70,0.7158256,val,0.76169646,0.6451553481517868,gumbel_soft
70,0.7158256,test,0.76188725,0.6525603756708408,gumbel_soft
71,0.7280898,train,0.7263838,0.6480904791950771,gumbel_soft
71,0.7280898,val,0.7676941,0.6381554709566499,gumbel_soft
71,0.7280898,test,0.70910084,0.6649150268336315,gumbel_soft
72,0.7156941,train,0.7209878,0.6406477919575556,gumbel_soft
72,0.7156941,val,0.757344,0.6387694952720128,gumbel_soft
72,0.7156941,test,0.71108973,0.6477526833631485,gumbel_soft
73,0.7122941,train,0.713534,0.6457837210722355,gumbel_soft
73,0.7122941,val,0.7672532,0.6362519955790249,gumbel_soft
73,0.7122941,test,0.6872792,0.6649709302325582,gumbel_soft
74,0.7250014,train,0.7262701,0.6346162979245962,gumbel_soft
74,0.7250014,val,0.7756433,0.6236030946825494,gumbel_soft
74,0.7250014,test,0.71855056,0.6417710196779964,gumbel_soft
75,0.72746795,train,0.73922104,0.6200701525852652,gumbel_soft
75,0.72746795,val,0.7804636,0.6119366326906546,gumbel_soft
75,0.72746795,test,0.7264911,0.6281305903398927,gumbel_soft
76,0.7227579,train,0.7140051,0.6450170632255263,gumbel_soft
76,0.7227579,val,0.7643846,0.6293749232469605,gumbel_soft
76,0.7227579,test,0.69653004,0.6566413237924866,gumbel_soft
77,0.71860033,train,0.734077,0.6468556851410854,gumbel_soft
77,0.71860033,val,0.73816234,0.6527078472307504,gumbel_soft
77,0.71860033,test,0.70609033,0.6554114490161002,gumbel_soft
78,0.7708176,train,0.76623505,0.6255046033393716,gumbel_soft
78,0.7708176,val,0.7581319,0.6248311433132752,gumbel_soft
78,0.7708176,test,0.7299451,0.6417710196779964,gumbel_soft
79,0.8394219,train,0.81382656,0.5944651374217229,gumbel_soft
79,0.8394219,val,0.86139023,0.5911212083998526,gumbel_soft
79,0.8394219,test,0.8119251,0.603141771019678,gumbel_soft
80,0.76664567,train,0.8170901,0.627098980277218,gumbel_soft
80,0.76664567,val,0.8374307,0.6240943141348397,gumbel_soft
80,0.76664567,test,0.8070043,0.6298076923076923,gumbel_soft
81,0.762366,train,0.7395413,0.6517745076089095,gumbel_soft
81,0.762366,val,0.78121,0.6356379712636621,gumbel_soft
81,0.762366,test,0.71965796,0.6598278175313059,gumbel_soft
82,0.7650322,train,0.7612624,0.6357968153168739,gumbel_soft
82,0.7650322,val,0.79627293,0.6295591305415694,gumbel_soft
82,0.7650322,test,0.73130625,0.6475290697674418,gumbel_soft
83,0.7642015,train,0.75534636,0.6372351468522929,gumbel_soft
83,0.7642015,val,0.79038966,0.6341643129067911,gumbel_soft
83,0.7642015,test,0.7336272,0.6504360465116279,gumbel_soft
84,0.75057894,train,0.75140494,0.6310408228341916,gumbel_soft
84,0.75057894,val,0.7772496,0.6248311433132752,gumbel_soft
84,0.75057894,test,0.73623097,0.6370192307692307,gumbel_soft
85,0.747969,train,0.7384056,0.6503565298216333,gumbel_soft
85,0.747969,val,0.7797804,0.6419010192803635,gumbel_soft
85,0.747969,test,0.73240906,0.6566413237924866,gumbel_soft
86,0.74344665,train,0.7434452,0.6429409809149689,gumbel_soft
86,0.74344665,val,0.7768911,0.6359449834213435,gumbel_soft
86,0.74344665,test,0.7353517,0.6474731663685152,gumbel_soft
87,0.7556599,train,0.773921,0.6340735313074569,gumbel_soft
87,0.7556599,val,0.8287633,0.6188137050227189,gumbel_soft
87,0.7556599,test,0.73721164,0.6526162790697675,gumbel_soft
88,0.768327,train,0.7907417,0.6305523328787663,gumbel_soft
88,0.768327,val,0.8146684,0.6276556551639445,gumbel_soft
88,0.768327,test,0.7910438,0.629863595706619,gumbel_soft
89,0.7819102,train,0.7670271,0.6201922750741216,gumbel_soft
89,0.7819102,val,0.8117364,0.6105857791968562,gumbel_soft
89,0.7819102,test,0.74721384,0.6386404293381037,gumbel_soft
90,0.8014858,train,0.77225775,0.6342295767098844,gumbel_soft
90,0.8014858,val,0.8197514,0.6261819968070735,gumbel_soft
90,0.8014858,test,0.7599599,0.6418269230769231,gumbel_soft
91,0.7680224,train,0.7664253,0.6355797086700182,gumbel_soft
91,0.7680224,val,0.82657367,0.6277170575954808,gumbel_soft
91,0.7680224,test,0.7442318,0.6535107334525939,gumbel_soft
92,0.7748229,train,0.7661598,0.6340871004728854,gumbel_soft
92,0.7748229,val,0.8088041,0.6212698022841705,gumbel_soft
92,0.7748229,test,0.75376266,0.6411560822898033,gumbel_soft
93,0.78407794,train,0.8398452,0.62042973546912,gumbel_soft
93,0.78407794,val,0.88400275,0.6098489500184208,gumbel_soft
93,0.78407794,test,0.8320754,0.6169499105545617,gumbel_soft
94,0.8210903,train,0.7914399,0.629670337125915,gumbel_soft
94,0.8210903,val,0.8384356,0.6218838265995333,gumbel_soft
94,0.8210903,test,0.8743873,0.6073345259391771,gumbel_soft
95,0.781906,train,0.7828341,0.6142489806164472,gumbel_soft
95,0.781906,val,0.82343465,0.6110769986491466,gumbel_soft
95,0.781906,test,0.776299,0.6192419499105546,gumbel_soft
96,0.7946411,train,0.787242,0.6252060816999451,gumbel_soft
96,0.7946411,val,0.81354725,0.6172172418027754,gumbel_soft
96,0.7946411,test,0.77980334,0.6365161001788909,gumbel_soft
97,0.80967957,train,0.8043198,0.6068537854579255,gumbel_soft
97,0.80967957,val,0.88183093,0.5841213312047157,gumbel_soft
97,0.80967957,test,0.79147357,0.6144901610017889,gumbel_soft
98,0.7966857,train,0.8211973,0.6122339595503179,gumbel_soft
98,0.7966857,val,0.8614517,0.5987351099103525,gumbel_soft
98,0.7966857,test,0.8099867,0.6210867620751341,gumbel_soft
99,0.7917414,train,0.80039907,0.6142896881127327,gumbel_soft
99,0.7917414,val,0.81858736,0.6140857177944247,gumbel_soft
99,0.7917414,test,0.8048014,0.6194655635062611,gumbel_soft
100,0.80013454,train,0.8437972,0.6014261192865333,gumbel_soft
100,0.80013454,val,0.8870341,0.588419501412256,gumbel_soft
100,0.80013454,test,0.8715863,0.5978309481216458,gumbel_soft
101,0.7984544,train,0.77868885,0.6287747722076353,gumbel_soft
101,0.7984544,val,0.81025547,0.6207785828318801,gumbel_soft
101,0.7984544,test,0.7745022,0.6395348837209303,gumbel_soft
102,0.7865042,train,0.8165847,0.6196088009606969,gumbel_soft
102,0.7865042,val,0.8530528,0.6114454132383642,gumbel_soft
102,0.7865042,test,0.8429387,0.6111918604651163,gumbel_soft
103,0.8192541,train,0.7857781,0.6311493761576195,gumbel_soft
103,0.8192541,val,0.81969684,0.624155716566376,gumbel_soft
103,0.8192541,test,0.77209926,0.6402057245080501,gumbel_soft
104,0.78613573,train,0.77964276,0.6343449146160265,gumbel_soft
104,0.78613573,val,0.81081456,0.6325678496868476,gumbel_soft
104,0.78613573,test,0.80808115,0.6342240608228981,gumbel_soft
105,0.7891064,train,0.7776719,0.6415637106239781,gumbel_soft
105,0.7891064,val,0.8097943,0.6349625445167628,gumbel_soft
105,0.7891064,test,0.7333421,0.6567531305903399,gumbel_soft
106,0.79146105,train,0.8189223,0.6214338537108275,gumbel_soft
106,0.79146105,val,0.8537982,0.6139629129313521,gumbel_soft
106,0.79146105,test,0.81341624,0.6352862254025045,gumbel_soft
107,0.798363,train,0.7887628,0.6251518050382311,gumbel_soft
107,0.798363,val,0.8428615,0.6191207171804003,gumbel_soft
107,0.798363,test,0.7671035,0.6345035778175313,gumbel_soft
108,0.7904428,train,0.84768605,0.6273703635857877,gumbel_soft
108,0.7904428,val,1.0651124,0.6026034630971386,gumbel_soft
108,0.7904428,test,0.88439524,0.6112477638640429,gumbel_soft
109,0.796148,train,0.75517,0.6448474486576703,gumbel_soft
109,0.796148,val,0.78909856,0.6433132752056981,gumbel_soft
109,0.796148,test,0.74278563,0.6527280858676208,gumbel_soft
110,0.7851419,train,0.789212,0.6118065308393207,gumbel_soft
110,0.7851419,val,0.83451825,0.6034016947071104,gumbel_soft
