epoch,epoch_loss,split,loss,acc,sample_fn
0,2.2860355,train,1.4669881,0.4816026080275753,gumbel_soft
0,2.2860355,val,1.4632477,0.4825246328313813,gumbel_soft
0,2.2860355,test,1.4868041,0.4742914472034111,gumbel_soft
1,1.3680139,train,1.3146982,0.5234224132560892,gumbel_soft
1,1.3680139,val,1.3141729,0.5282580405279792,gumbel_soft
1,1.3680139,test,1.3215742,0.5220299306078087,gumbel_soft
2,1.2879945,train,1.2571704,0.537313897713823,gumbel_soft
2,1.2879945,val,1.2500529,0.5459193158579662,gumbel_soft
2,1.2879945,test,1.2682716,0.5337346375721094,gumbel_soft
3,1.2356653,train,1.1942486,0.5578708029651779,gumbel_soft
3,1.2356653,val,1.1924688,0.5607919687674289,gumbel_soft
3,1.2356653,test,1.2089309,0.5510408828693253,gumbel_soft
4,1.154348,train,1.108158,0.5842314001536577,gumbel_soft
4,1.154348,val,1.0983407,0.5919315857966164,gumbel_soft
4,1.154348,test,1.1172047,0.5858205835632472,gumbel_soft
5,1.0689481,train,1.0216228,0.6190431695010279,gumbel_soft
5,1.0689481,val,1.0174848,0.6214909834541736,gumbel_soft
5,1.0689481,test,1.0324004,0.6159184014714488,gumbel_soft
6,0.98413837,train,0.960159,0.6341182333520214,gumbel_soft
6,0.98413837,val,0.95913357,0.6319947945714817,gumbel_soft
6,0.98413837,test,0.9634234,0.6351475629128,gumbel_soft
7,0.8984276,train,0.8472971,0.6713283083120497,gumbel_soft
7,0.8984276,val,0.8686587,0.664249860568879,gumbel_soft
7,0.8984276,test,0.85649306,0.6664158515174317,gumbel_soft
8,0.8063096,train,0.7764825,0.6934217903195664,gumbel_soft
8,0.8063096,val,0.77520466,0.6913924521286484,gumbel_soft
8,0.8063096,test,0.7826596,0.6935038876348132,gumbel_soft
9,0.75509053,train,0.71357024,0.7138021968894703,gumbel_soft
9,0.75509053,val,0.71286553,0.7095184978620561,gumbel_soft
9,0.75509053,test,0.7231997,0.7103921076833041,gumbel_soft
10,0.7123907,train,0.6796734,0.725866400880417,gumbel_soft
10,0.7123907,val,0.68349874,0.7278304517568321,gumbel_soft
