epoch,epoch_loss,split,loss,acc,sample_fn
0,1.5230639,train,1.4284503,0.3357493153302337,gumbel_soft
0,1.5230639,val,1.4340448,0.32962289868241706,gumbel_soft
0,1.5230639,test,1.4338845,0.33695652173913043,gumbel_soft
1,1.3852091,train,1.2846102,0.3935163365390739,gumbel_soft
1,1.3852091,val,1.3041632,0.3842003634711495,gumbel_soft
1,1.3852091,test,1.2920902,0.38374741200828155,gumbel_soft
2,1.0309585,train,0.7907697,0.6662441882682631,gumbel_soft
2,1.0309585,val,0.78565174,0.6745229441163108,gumbel_soft
2,1.0309585,test,0.79715586,0.6652691511387163,gumbel_soft
3,0.6147249,train,0.62483275,0.7323291510094898,gumbel_soft
3,0.6147249,val,0.66333973,0.7321104043616538,gumbel_soft
3,0.6147249,test,0.6693192,0.7141821946169772,gumbel_soft
4,0.46966204,train,0.50525486,0.7649703840519713,gumbel_soft
4,0.46966204,val,0.47384956,0.8000340754202635,gumbel_soft
4,0.46966204,test,0.57412314,0.6817287784679089,gumbel_soft
5,0.32136545,train,0.24850951,0.8987134577415451,gumbel_soft
5,0.32136545,val,0.26034352,0.8818718764198091,gumbel_soft
5,0.32136545,test,0.23303778,0.8989648033126294,gumbel_soft
6,0.24945144,train,0.19603094,0.9277179797465129,gumbel_soft
6,0.24945144,val,0.18306778,0.9341776465243071,gumbel_soft
6,0.24945144,test,0.182367,0.9446169772256728,gumbel_soft
7,0.2247203,train,0.22834925,0.865715559518502,gumbel_soft
7,0.2247203,val,0.20575827,0.8747728305315765,gumbel_soft
7,0.2247203,test,0.2508433,0.8519151138716357,gumbel_soft
8,0.16187905,train,0.11473077,0.9527609706388128,gumbel_soft
8,0.16187905,val,0.13056704,0.9455929123125852,gumbel_soft
8,0.16187905,test,0.12517053,0.9468944099378882,gumbel_soft
9,0.10148478,train,0.1293307,0.9351761034329024,gumbel_soft
9,0.10148478,val,0.10112268,0.9510449795547479,gumbel_soft
9,0.10148478,test,0.12276726,0.9333850931677019,gumbel_soft
10,0.09052438,train,0.08138794,0.9785236609133177,gumbel_soft
10,0.09052438,val,0.090109214,0.9764311676510677,gumbel_soft
10,0.09052438,test,0.07262463,0.9760351966873706,gumbel_soft
11,0.09560068,train,0.085871704,0.965868416024457,gumbel_soft
11,0.09560068,val,0.07053433,0.9721149477510223,gumbel_soft
11,0.09560068,test,0.06607905,0.9737577639751552,gumbel_soft
12,0.07852218,train,0.08207102,0.988516654990128,gumbel_soft
12,0.07852218,val,0.080254935,0.9872785097682871,gumbel_soft
12,0.07852218,test,0.074923635,0.9921325051759834,gumbel_soft
13,0.071883634,train,0.07338409,0.977421820266225,gumbel_soft
13,0.071883634,val,0.07185425,0.9767719218537029,gumbel_soft
13,0.071883634,test,0.06909892,0.9759316770186336,gumbel_soft
14,0.0768986,train,0.10265196,0.9423157760652188,gumbel_soft
14,0.0768986,val,0.113499194,0.9289527487505679,gumbel_soft
14,0.0768986,test,0.101801544,0.9424430641821946,gumbel_soft
15,0.062086258,train,0.043371376,0.989637602700465,gumbel_soft
15,0.062086258,val,0.04599862,0.9866537937301226,gumbel_soft
15,0.062086258,test,0.041693818,0.9912525879917184,gumbel_soft
16,0.04053793,train,0.03281143,0.9915292019616585,gumbel_soft
16,0.04053793,val,0.03295619,0.9894366197183099,gumbel_soft
16,0.04053793,test,0.030891672,0.9923913043478261,gumbel_soft
17,0.03218339,train,0.035410304,0.9868097573402967,gumbel_soft
17,0.03218339,val,0.028831102,0.9872217174011813,gumbel_soft
17,0.03218339,test,0.025526093,0.989751552795031,gumbel_soft
18,0.028901193,train,0.028675394,0.9914145595821923,gumbel_soft
18,0.028901193,val,0.025562558,0.9910835983643799,gumbel_soft
18,0.028901193,test,0.025540752,0.9903726708074534,gumbel_soft
19,0.02868104,train,0.029090943,0.9896057575950576,gumbel_soft
19,0.02868104,val,0.02537546,0.9894934120854157,gumbel_soft
19,0.02868104,test,0.024346089,0.9901138716356108,gumbel_soft
20,0.024428776,train,0.02304237,0.9914400356665181,gumbel_soft
20,0.024428776,val,0.021817164,0.991026805997274,gumbel_soft
20,0.024428776,test,0.019887036,0.9934782608695653,gumbel_soft
21,0.02390075,train,0.022906309,0.9907012292210687,gumbel_soft
21,0.02390075,val,0.02091262,0.9909132212630622,gumbel_soft
21,0.02390075,test,0.021250695,0.9906314699792961,gumbel_soft
22,0.021576403,train,0.020737188,0.9927584230303802,gumbel_soft
22,0.021576403,val,0.020841166,0.9921626533393911,gumbel_soft
22,0.021576403,test,0.020093927,0.993840579710145,gumbel_soft
23,0.020908177,train,0.026042748,0.992879434430928,gumbel_soft
23,0.020908177,val,0.017415995,0.9936392548841436,gumbel_soft
23,0.020908177,test,0.016454685,0.9963250517598343,gumbel_soft
24,0.018886473,train,0.018140987,0.9982867333290874,gumbel_soft
24,0.018886473,val,0.017403329,0.9967628350749659,gumbel_soft
24,0.018886473,test,0.12348467,0.9745341614906833,gumbel_soft
25,0.017845552,train,0.016840322,0.997312273103624,gumbel_soft
25,0.017845552,val,0.016868107,0.9947751022262608,gumbel_soft
25,0.017845552,test,0.017040737,0.9957556935817805,gumbel_soft
26,0.042970672,train,0.022470826,0.9933125278644672,gumbel_soft
26,0.042970672,val,0.022844162,0.9930145388459791,gumbel_soft
26,0.042970672,test,0.018564142,0.9953933747412008,gumbel_soft
27,0.017792452,train,0.016281229,0.9942041908158716,gumbel_soft
27,0.017792452,val,0.01655392,0.9937528396183553,gumbel_soft
27,0.017792452,test,0.014577793,0.9963250517598343,gumbel_soft
28,0.015452728,train,0.031954467,0.9919431883319534,gumbel_soft
28,0.015452728,val,0.013823344,0.9976715129486597,gumbel_soft
28,0.015452728,test,0.014012361,0.9969461697722567,gumbel_soft
29,0.017033521,train,0.014420588,0.9943634163429081,gumbel_soft
29,0.017033521,val,0.013893484,0.9939800090867787,gumbel_soft
29,0.017033521,test,0.012088803,0.9961180124223602,gumbel_soft
30,0.041579813,train,0.061644055,0.9800904400993568,gumbel_soft
30,0.041579813,val,0.05922042,0.980009086778737,gumbel_soft
30,0.041579813,test,0.062319424,0.9791407867494824,gumbel_soft
31,0.023793012,train,0.015803332,0.9974714986306604,gumbel_soft
31,0.023793012,val,0.017959764,0.9956837800999546,gumbel_soft
31,0.023793012,test,0.013980694,0.9984472049689441,gumbel_soft
32,0.015681176,train,0.015563937,0.9945735940385962,gumbel_soft
